"index"	"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
4304	"Swaziland"	748	" 60"	0.045837545	0.043545997	0.041827806	0.040177245	0.037607654	0.035203634	0.032667135	0.030545498	0.02855302	0.029313847	0.028622972	0.028365862	0.028471824	0.031844535	0.034335762	0.035797823	0.035372819	0.033360877	0.030005349	0.027355573	0.025403236	0.023630089	0.022055595	0.020612134	0.019227016	0.018112482	0.016984405	0.015993619	0.014966893	0.014033805
4305	"Swaziland"	748	" 65"	0.064559693	0.061666098	0.059496755	0.057419252	0.054236066	0.051244376	0.048112467	0.045464033	0.042981257	0.04397422	0.043468044	0.042092694	0.040923201	0.041430147	0.041762281	0.043046635	0.043505727	0.04263405	0.039699613	0.036979398	0.035067123	0.033381805	0.031787246	0.03018839	0.028447025	0.026940012	0.025646944	0.024363497	0.022940709	0.0216301
4306	"Swaziland"	748	" 70"	0.094772207	0.090978891	0.088132241	0.085422816	0.081336365	0.077654827	0.073647535	0.07007855	0.066960959	0.068274409	0.067670194	0.065940833	0.064281379	0.063710325	0.06311098	0.063498355	0.063489385	0.062418106	0.059437592	0.056370187	0.054133248	0.05217835	0.050282827	0.048248859	0.045965617	0.043837602	0.041977714	0.040117247	0.038134408	0.036338051
4307	"Swaziland"	748	" 75"	0.139162412	0.134378089	0.130758007	0.127358426	0.122314384	0.117771456	0.112861215	0.108403407	0.104492285	0.106246186	0.105576682	0.103427557	0.101381073	0.100009939	0.098732337	0.098100764	0.097203139	0.095628869	0.092590388	0.089330269	0.086673654	0.084247875	0.081860225	0.07914737	0.076093062	0.073140196	0.070455265	0.067688486	0.064806362	0.062148248
4308	"Swaziland"	748	" 80"	0.199266279	0.193570061	0.189216158	0.185205422	0.179394485	0.174166764	0.168618743	0.163463967	0.158937917	0.16115173	0.160523947	0.158072935	0.15577761	0.153090487	0.150724987	0.14812789	0.145624096	0.143404836	0.141028301	0.138273523	0.135496333	0.132784486	0.130065837	0.126714872	0.122941173	0.11911603	0.115462121	0.111561148	0.107614274	0.10389684
4309	"Swaziland"	748	" 85"	0.276383207	0.270071689	0.265184021	0.260807899	0.254688942	0.249188658	0.243584273	0.238215533	0.233533815	0.23613813	0.235723782	0.233243267	0.231002869	0.226443065	0.222548103	0.216827156	0.211857707	0.208897302	0.208282678	0.207153461	0.204837021	0.202265964	0.19962049	0.195907908	0.19174816	0.187248525	0.182668616	0.177566289	0.172597693	0.167799723
4310	"Swaziland"	748	" 90"	0.369111826	0.36269729	0.357638182	0.353301342	0.347563738	0.342386832	0.337565474	0.332719785	0.328594387	0.331419112	0.331417794	0.329301215	0.327549412	0.320744389	0.315015302	0.305159974	0.296981922	0.29329524	0.295714617	0.297544932	0.296479378	0.294685774	0.292739025	0.289211613	0.285322943	0.280677038	0.275523313	0.269474604	0.263883281	0.258318885
4311	"Swaziland"	748	" 95"	0.472595501	0.466705478	0.461927133	0.458105502	0.453496417	0.449244177	0.44607132	0.442537443	0.439741538	0.44255569	0.44311579	0.441748139	0.440908653	0.43195065	0.424431641	0.410121222	0.398493583	0.39425849	0.400688833	0.406520086	0.407434985	0.407064656	0.406469363	0.403815622	0.401019581	0.396997959	0.391927822	0.385569843	0.380112331	0.374469278
4312	"Swaziland"	748	"100+"	0.583263721	0.578605977	0.574636571	0.571829046	0.569017503	0.566162522	0.565283769	0.563690579	0.562833469	0.565353662	0.566467158	0.566078866	0.566389194	0.556277464	0.547732752	0.53027664	0.516208349	0.511925134	0.522250853	0.531996028	0.535140343	0.536538742	0.537669071	0.536520983	0.535541404	0.533004425	0.528966992	0.523416132	0.519184198	0.51456301
4313	"Sweden"	752	"  0"	0.021183328	0.018593681	0.017535802	0.01432162	0.012361351	0.009433089	0.008001396	0.007208356	0.006092698	0.004136115	0.003713008	0.00269689	0.002676788	0.002636587	0.002596389	0.002556194	0.002505954	0.002465765	0.002415534	0.002355262	0.002294998	0.00223474	0.002174489	0.002114244	0.002054007	0.001993776	0.001923516	0.0018633	0.001803091	0.001742889
4314	"Sweden"	752	"  1"	0.000127697	0.000127372	0.000143786	0.000192822	0.000214491	0.000232816	0.000233999	0.000231797	0.000225244	0.0002047	0.000112198	0.000143187	0.000136662	0.000136406	0.00013615	0.000135893	0.000135636	0.000130113	0.000130357	0.000134863	0.00013987	0.000144625	0.000149631	0.000154636	0.000159641	0.000164645	0.000174912	0.000179664	0.000186421	0.000191172
4315	"Sweden"	752	"  5"	0.003801663	0.003521008	0.003423558	0.003746244	0.003819387	0.004178217	0.003801533	0.003482927	0.003095101	0.000132049	0.000139748	0.000112341	0.000110886	0.000116173	0.000119145	0.00011878	0.000120761	0.000121482	0.000120732	0.000116608	0.000110875	0.000104222	9.95293E-05	9.48373E-05	8.79919E-05	8.2276E-05	7.32253E-05	8.26335E-05	7.51891E-05	7.47231E-05
4316	"Sweden"	752	" 10"	0.000758098	0.000688333	0.000661637	0.000639187	0.000612894	0.000596175	0.000535719	0.000492175	0.000435292	0.000163133	0.000125366	0.000125299	0.000122222	0.000119113	0.000116822	0.000114353	0.000110071	0.000108732	0.000105626	0.000101766	9.79282E-05	9.51032E-05	9.19413E-05	8.87794E-05	8.57783E-05	8.14691E-05	7.84761E-05	7.51224E-05	7.1985E-05	6.84708E-05
4317	"Sweden"	752	" 15"	0.001383906	0.001275522	0.001233803	0.001199453	0.001158625	0.00113318	0.001030485	0.000954967	0.000853861	0.000405901	0.000445617	0.000399552	0.000374381	0.000351192	0.000332187	0.000317579	0.000302186	0.000288351	0.000275167	0.000261301	0.000248773	0.000236722	0.000225691	0.000214653	0.000203615	0.000192586	0.000181365	0.000172327	0.000163475	0.000154454
4318	"Sweden"	752	" 20"	0.00200905	0.00185318	0.001793168	0.001743828	0.001685133	0.001648603	0.001500999	0.001392502	0.001246985	0.000627497	0.000733953	0.00067319	0.000626084	0.000583538	0.000547177	0.00052001	0.000492906	0.000467863	0.000442834	0.000420279	0.000397291	0.000376159	0.00035703	0.000338087	0.000318962	0.00030101	0.000283076	0.000268508	0.000252568	0.000237819
4319	"Sweden"	752	" 25"	0.002176988	0.002005065	0.001938924	0.001884414	0.001819686	0.001779306	0.00161826	0.001500173	0.001342177	0.000684504	0.000685629	0.000697355	0.000650653	0.000606789	0.000570146	0.000543392	0.000515277	0.000490662	0.000464457	0.000440599	0.00041787	0.000395415	0.000376152	0.00035571	0.000336459	0.000318391	0.000300149	0.000283723	0.000267492	0.000252257
4320	"Sweden"	752	" 30"	0.002297443	0.002122316	0.002054846	0.00199952	0.001933585	0.001892652	0.001723363	0.001598325	0.001430268	0.000842169	0.000694324	0.000670834	0.000628615	0.0005891	0.000556145	0.000532378	0.000506131	0.0004828	0.000459469	0.000436927	0.000415522	0.000394415	0.000376327	0.000357065	0.000338803	0.000320374	0.00030295	0.000287552	0.000272147	0.000257764
4321	"Sweden"	752	" 35"	0.002629571	0.002438126	0.002364227	0.002304043	0.002231971	0.002187524	0.001994615	0.001850822	0.001656381	0.001192869	0.00095777	0.000832988	0.000776108	0.000723634	0.000679875	0.000648343	0.000613664	0.000584572	0.000554863	0.00052758	0.000499861	0.000473339	0.000449664	0.000426017	0.000403368	0.000380377	0.000359582	0.000340638	0.000321703	0.000303405
4322	"Sweden"	752	" 40"	0.003248691	0.003022226	0.002934649	0.00286381	0.002778577	0.00272636	0.002489423	0.002311435	0.002069125	0.001749652	0.001507754	0.001307133	0.00120041	0.001103668	0.001027	0.000969709	0.000912232	0.000862767	0.000812838	0.000766613	0.000721487	0.000679284	0.000640954	0.000603292	0.000566836	0.000532404	0.00049982	0.000469927	0.000439854	0.000413176
4323	"Sweden"	752	" 45"	0.004617248	0.004333191	0.004222689	0.004135209	0.004028341	0.003964222	0.003641827	0.003395969	0.003055382	0.002700145	0.002445149	0.002163644	0.001970651	0.001800784	0.001668651	0.00156939	0.00147013	0.001384021	0.001299204	0.001222725	0.001146935	0.001076393	0.00101176	0.000951016	0.000889945	0.000833114	0.000778982	0.00073058	0.000683379	0.000639032
4324	"Sweden"	752	" 50"	0.006874664	0.006503602	0.006358249	0.00624612	0.006106606	0.006025008	0.005567747	0.005214343	0.004716698	0.004350801	0.003925957	0.003608325	0.003270702	0.00297788	0.002751512	0.002581055	0.002411067	0.002264657	0.002122661	0.001994031	0.001866649	0.001748336	0.001639047	0.001537916	0.001437525	0.001341869	0.001252181	0.001173288	0.001095453	0.001021338
4325	"Sweden"	752	" 55"	0.010021745	0.009523849	0.009327908	0.00917953	0.008992493	0.008885113	0.0082374	0.007732899	0.007015118	0.007100859	0.006296892	0.005829209	0.00525868	0.004764845	0.004386039	0.004102038	0.003819975	0.003578759	0.003344909	0.003131031	0.00292315	0.002732295	0.002554288	0.002388475	0.002226538	0.002072861	0.001928744	0.001802973	0.001677764	0.001559575
4326	"Sweden"	752	" 60"	0.015702091	0.01500745	0.014732141	0.014529595	0.014268999	0.014123715	0.01316147	0.012406264	0.01131775	0.012120364	0.010431552	0.00963302	0.008695673	0.007881046	0.007257675	0.006790114	0.006327073	0.005930557	0.005543732	0.005192616	0.004850678	0.004537079	0.004244781	0.003969659	0.003703793	0.003449367	0.003213431	0.003002901	0.002796684	0.002601376
4327	"Sweden"	752	" 65"	0.025138269	0.024121826	0.02371641	0.023428154	0.023048195	0.022842409	0.021371103	0.020210813	0.018526625	0.020154013	0.017483456	0.015429421	0.014015021	0.012786845	0.011867275	0.011137065	0.010433233	0.009824739	0.009230513	0.008690344	0.008161608	0.007693053	0.007214561	0.00677956	0.006359702	0.005954721	0.005577972	0.005253575	0.00489981	0.004581452
4328	"Sweden"	752	" 70"	0.041381183	0.039848872	0.039237547	0.03881562	0.038244943	0.037946354	0.035626441	0.033793737	0.031117401	0.034377186	0.030183967	0.026677606	0.024326245	0.022290029	0.020802814	0.019572142	0.018417278	0.017403242	0.016414767	0.01551931	0.014646507	0.013891216	0.013054839	0.012319367	0.011610383	0.010927622	0.010284682	0.00974978	0.009110887	0.008560896
4329	"Sweden"	752	" 75"	0.06892831	0.066644277	0.065735034	0.065121267	0.064272412	0.063847643	0.060187075	0.057295502	0.053033392	0.059529658	0.053422327	0.048154995	0.043971428	0.040337183	0.037636971	0.035535427	0.033520209	0.031713222	0.029962793	0.028395657	0.026876899	0.025503757	0.024061393	0.022760399	0.021516536	0.020324413	0.019190102	0.018191412	0.017097168	0.016124034
4330	"Sweden"	752	" 80"	0.112263864	0.109022505	0.107733164	0.106892745	0.105691607	0.105128207	0.09958843	0.095209867	0.088681558	0.100748739	0.092453357	0.085047878	0.077904499	0.07165964	0.066929954	0.063463678	0.060056793	0.056933372	0.053920767	0.051254501	0.048683624	0.046249078	0.043826119	0.041578332	0.039446406	0.037412689	0.035454502	0.033625481	0.031796614	0.030108798
4331	"Sweden"	752	" 85"	0.176889342	0.172597182	0.170885921	0.169834183	0.168250543	0.167579868	0.159691724	0.15345041	0.144012711	0.164618147	0.154450192	0.145017878	0.133591545	0.123494983	0.115675527	0.110269518	0.104801024	0.099668346	0.094723797	0.090396049	0.086239392	0.082103189	0.078205373	0.074473988	0.070960826	0.067623484	0.064365291	0.061127016	0.058188264	0.055358038
4332	"Sweden"	752	" 90"	0.266445783	0.261256212	0.259169363	0.258015489	0.25611389	0.255442126	0.245091615	0.236896023	0.224291644	0.256026916	0.245257	0.234825078	0.21818276	0.203248188	0.191377163	0.183621394	0.175504296	0.167699014	0.160155896	0.153626763	0.147370757	0.140802885	0.134943208	0.129133115	0.123697029	0.118550527	0.113443747	0.108024104	0.103586472	0.099096294
4333	"Sweden"	752	" 95"	0.379606697	0.373992698	0.371686962	0.370652135	0.368617597	0.368133664	0.355847256	0.346129438	0.330882675	0.374169143	0.36490774	0.355443746	0.333937833	0.314257635	0.298149539	0.288201554	0.27735764	0.266686554	0.256283064	0.247392593	0.238883667	0.229414673	0.221418409	0.21317595	0.205504661	0.198262221	0.190940315	0.182613493	0.176503384	0.169957263
4334	"Sweden"	752	"100+"	0.515230931	0.510137464	0.507941293	0.507366345	0.505557306	0.505518057	0.493091773	0.483347203	0.467724753	0.516969312	0.511694164	0.505787523	0.482770843	0.461322303	0.44326803	0.432842779	0.420896926	0.408963313	0.397169955	0.387333055	0.377964761	0.366836458	0.358035774	0.348579974	0.339868137	0.331708492	0.323308765	0.313003331	0.3064238	0.298862924
4335	"Switzerland"	756	"  0"	0.033502368	0.027018624	0.024168633	0.019176526	0.015959015	0.011153999	0.008842296	0.007908039	0.006782888	0.005255907	0.004378038	0.003934594	0.003652591	0.003441185	0.003229862	0.003058851	0.00291806	0.002787358	0.002656687	0.002536097	0.002405488	0.002284954	0.002174489	0.002064046	0.001963664	0.001853265	0.001752922	0.00166263	0.001572353	0.001482091
4336	"Switzerland"	756	"  1"	0.001909606	0.001590967	0.00131206	0.001065407	0.000796621	0.000555155	0.000453243	0.00046368	0.000326471	0.000421647	0.000361903	0.000338863	0.000327206	0.000309047	0.000295417	0.000281555	0.000272477	0.000263153	0.000252828	0.000239749	0.000231689	0.000223383	0.000210065	0.000199509	0.000189711	0.00017866	0.00017037	0.00016033	0.000152547	0.000144766
4337	"Switzerland"	756	"  5"	0.000753305	0.000697101	0.000602726	0.000585054	0.00062395	0.000494439	0.000409249	0.000231298	0.00023086	0.000220319	0.000173825	0.000149516	0.000135612	0.000123621	0.000115048	0.00010953	0.000102186	9.48749E-05	8.83744E-05	8.29225E-05	7.98068E-05	7.15312E-05	6.83079E-05	6.58702E-05	5.98005E-05	5.67828E-05	5.15226E-05	4.85214E-05	4.50284E-05	4.22267E-05
4338	"Switzerland"	756	" 10"	0.000675248	0.000614209	0.000541989	0.000549989	0.000549789	0.000448045	0.000371102	0.00033084	0.000263787	0.000219486	0.000172905	0.000149164	0.000135045	0.000123404	0.000113247	0.000105539	9.82197E-05	9.17272E-05	8.50587E-05	8.05649E-05	7.47234E-05	6.89061E-05	6.38836E-05	6.10513E-05	5.70718E-05	5.18813E-05	4.77255E-05	4.55595E-05	4.08906E-05	3.86281E-05
4339	"Switzerland"	756	" 15"	0.00117169	0.001160566	0.001080213	0.000962467	0.001164634	0.001040721	0.001005789	0.000899434	0.00078736	0.000647033	0.000495803	0.000413564	0.00036772	0.000330769	0.000297375	0.000272353	0.000250448	0.000231917	0.000214383	0.000198673	0.000181793	0.000167096	0.000154407	0.000142537	0.000130677	0.000118808	0.00010796	0.000100096	9.12544E-05	8.31997E-05
4340	"Switzerland"	756	" 20"	0.001692666	0.001706489	0.00154299	0.001359599	0.001589168	0.001558612	0.001606361	0.001460822	0.001451146	0.001182704	0.000894463	0.000738394	0.000650938	0.000583334	0.000521323	0.000473487	0.000435567	0.000400669	0.000368138	0.000338616	0.000309291	0.000282965	0.000259831	0.00023771	0.000216578	0.000196822	0.000177702	0.000163134	0.000148567	0.000133306
4341	"Switzerland"	756	" 25"	0.001827446	0.001703132	0.001513955	0.001358032	0.001320259	0.00138959	0.001435372	0.00147267	0.001624343	0.001314499	0.000986233	0.000812762	0.000715196	0.000640416	0.000570605	0.000516673	0.000475987	0.000437961	0.00040094	0.000368305	0.000335491	0.000306876	0.00028126	0.00025666	0.000234432	0.00021183	0.000192609	0.000175213	0.000158814	0.000143246
4342	"Switzerland"	756	" 30"	0.001997922	0.001735321	0.001617307	0.001435274	0.001245778	0.001256667	0.001235747	0.001354638	0.001576211	0.001276589	0.000957963	0.000791885	0.000699204	0.000625704	0.000558409	0.00050784	0.000467287	0.000431958	0.000396466	0.00036381	0.000332156	0.00030453	0.000280113	0.000256518	0.000233737	0.000212163	0.000193594	0.000175676	0.000159943	0.000145038
4343	"Switzerland"	756	" 35"	0.002550217	0.002225926	0.002153566	0.00192141	0.001748851	0.001599404	0.001552688	0.001549245	0.001693424	0.001384346	0.001052793	0.00087558	0.000776054	0.000697719	0.000626138	0.000572054	0.000527432	0.000488852	0.00045011	0.000414221	0.000380716	0.000350874	0.000322699	0.000296729	0.000271765	0.000247633	0.000226338	0.000207252	0.000190176	0.00017231
4344	"Switzerland"	756	" 40"	0.003691799	0.003340803	0.003276421	0.00296084	0.002788468	0.002512834	0.002346472	0.002143343	0.002221488	0.001847159	0.001431471	0.001199267	0.001067391	0.000963996	0.00087022	0.000796799	0.000737607	0.000685329	0.000634069	0.000586861	0.000540318	0.000500014	0.000462404	0.000426626	0.000392052	0.000359315	0.000330625	0.000303779	0.000278768	0.000254144
4345	"Switzerland"	756	" 45"	0.005945214	0.005467694	0.005235488	0.004873902	0.004583562	0.0042646	0.003808265	0.003335206	0.00324759	0.002753053	0.002179355	0.001840861	0.001646632	0.001494322	0.001355258	0.001244434	0.001157627	0.001079259	0.001003131	0.000931908	0.000862377	0.000799776	0.000743088	0.000689449	0.000635472	0.000585718	0.000540682	0.000498334	0.000459033	0.000420691
4346	"Switzerland"	756	" 50"	0.00979376	0.009108821	0.008700235	0.008199483	0.007530111	0.007167772	0.006480622	0.005686298	0.005044315	0.004362455	0.003535258	0.003009745	0.002706869	0.002469406	0.002247105	0.002072107	0.001933022	0.001808715	0.001686181	0.00157047	0.001460079	0.001357988	0.001265727	0.001177369	0.001089922	0.001007551	0.000932599	0.000863579	0.000798275	0.000734367
4347	"Switzerland"	756	" 55"	0.015474405	0.014770825	0.01465331	0.013628708	0.012409402	0.011560536	0.011021525	0.009640798	0.008265069	0.007251524	0.005970863	0.005103269	0.004602117	0.004203815	0.003828889	0.003534503	0.003299899	0.003089866	0.002883453	0.002688118	0.002499927	0.002327491	0.002170725	0.002020198	0.001872305	0.001730443	0.001603536	0.0014863	0.001375871	0.001265044
4348	"Switzerland"	756	" 60"	0.024120884	0.023406566	0.023660558	0.0224382	0.020678523	0.018769464	0.017811262	0.016036964	0.013939186	0.012336396	0.010266447	0.008802233	0.007956965	0.007276482	0.00663595	0.006131936	0.005733227	0.005370261	0.005017915	0.004683183	0.004358752	0.004062318	0.003793054	0.003531664	0.0032788	0.003033899	0.002813389	0.00261021	0.002419306	0.0022274
4349	"Switzerland"	756	" 65"	0.038023301	0.03649666	0.036609302	0.036178275	0.033548971	0.030533841	0.028139365	0.025597582	0.022963325	0.020555465	0.017384137	0.015060912	0.013721441	0.012622824	0.011585741	0.010773323	0.010123272	0.009524249	0.008944616	0.008391615	0.007855491	0.007361771	0.00690593	0.0064644	0.006047054	0.005621129	0.005242614	0.004890018	0.004555773	0.004221562
4350	"Switzerland"	756	" 70"	0.061177802	0.058775886	0.058196984	0.057410602	0.053421457	0.049024934	0.045514461	0.041279731	0.0377498	0.034203068	0.029446173	0.025830322	0.023755359	0.022009658	0.02035776	0.019071371	0.018032258	0.017052735	0.016106086	0.015203698	0.014329052	0.013514398	0.012745434	0.012002661	0.011315878	0.010583122	0.009936943	0.009321791	0.008739384	0.008154329
4351	"Switzerland"	756	" 75"	0.098728779	0.095127164	0.093286218	0.091311704	0.085233738	0.078892183	0.074324647	0.067802998	0.063117592	0.057864478	0.050668244	0.044933161	0.041669771	0.038819027	0.036126228	0.034046448	0.032354234	0.03070787	0.029125556	0.027623433	0.026174847	0.024805252	0.023482769	0.022210358	0.021014941	0.019794584	0.018679523	0.017596856	0.016573622	0.01554876
4352	"Switzerland"	756	" 80"	0.15489227	0.149779845	0.14571435	0.1417295	0.132886679	0.12416625	0.118687206	0.10905867	0.103335467	0.095932132	0.085542082	0.076796542	0.071867304	0.067372783	0.063131736	0.059887282	0.057224567	0.054539103	0.051972802	0.049547458	0.047222482	0.044985947	0.042769719	0.040646116	0.038614505	0.036644858	0.034768461	0.032905101	0.031147231	0.029392092
4353	"Switzerland"	756	" 85"	0.233705579	0.226968856	0.219575219	0.21265578	0.200578276	0.189341173	0.183503693	0.170114076	0.163950997	0.154230647	0.140208637	0.127636567	0.120628415	0.113918277	0.107585845	0.102796247	0.098823796	0.094648797	0.09068175	0.08695053	0.083398824	0.079912551	0.076353518	0.072956984	0.069639007	0.06661237	0.06358167	0.060492632	0.05758324	0.054686707
4354	"Switzerland"	756	" 90"	0.335606514	0.327520672	0.315994189	0.305479092	0.290254804	0.276924049	0.271725401	0.254509465	0.24909123	0.237485875	0.220220386	0.203577939	0.194428722	0.185171757	0.176422902	0.169901123	0.164421273	0.158383717	0.152679974	0.147343842	0.142308091	0.137247376	0.131900881	0.126818616	0.121732831	0.117419935	0.112832917	0.108013906	0.103481026	0.098976649
4355	"Switzerland"	756	" 95"	0.455083085	0.446395712	0.430821031	0.416800197	0.399354304	0.385029809	0.381665487	0.361532428	0.358391192	0.34610086	0.327165454	0.307338316	0.296644197	0.285139525	0.274235913	0.266272131	0.259471358	0.251564939	0.244143797	0.237246975	0.230812057	0.224167808	0.216868877	0.209960606	0.202855949	0.197345803	0.191037552	0.184175108	0.177728172	0.17132098
4356	"Switzerland"	756	"100+"	0.585182137	0.57720933	0.559419124	0.543524231	0.526217057	0.513035969	0.512510275	0.492268073	0.492783758	0.482145529	0.465086367	0.445444572	0.43521126	0.423437109	0.412272203	0.404421826	0.397582252	0.389118156	0.381273185	0.374082555	0.367514686	0.360527336	0.352504976	0.344992524	0.337038836	0.331627938	0.324790914	0.317053243	0.30983831	0.302663175
4357	"Syrian Arab Republic"	760	"  0"	0.228589971	0.186304614	0.147374081	0.117377956	0.090629086	0.07337427	0.057420873	0.041256446	0.029491773	0.023356536	0.019548834	0.016792741	0.015527155	0.01390527	0.012788908	0.011766559	0.010827562	0.009971534	0.009391378	0.00885246	0.008344512	0.0078776	0.007441487	0.007066498	0.006701883	0.006347625	0.006013816	0.005700421	0.005407406	0.005134738
4358	"Syrian Arab Republic"	760	"  1"	0.031127636	0.024285595	0.017699957	0.012744755	0.008642693	0.006162633	0.004030938	0.002230544	0.001283757	0.000878543	0.000650571	0.000513924	0.000453978	0.000379836	0.000328936	0.000290601	0.000264263	0.000233953	0.000217396	0.000196071	0.000185879	0.000170912	0.000161763	0.000142554	0.000134191	0.000125835	0.00011774	0.000109905	0.000102328	8.97296E-05
4359	"Syrian Arab Republic"	760	"  5"	0.003843706	0.003294428	0.0027338	0.002212126	0.001714036	0.001371195	0.001060782	0.000772737	0.000564189	0.000456431	0.000386213	0.000333943	0.000309526	0.00027709	0.00026224	0.000245484	0.000225205	0.000208084	0.000198396	0.000192491	0.000181733	0.000173639	0.000164044	0.000160345	0.000153133	0.000144795	0.00013739	0.00013062	0.000126831	0.000121873
4360	"Syrian Arab Republic"	760	" 10"	0.001527837	0.001543066	0.001497429	0.001337978	0.001147127	0.000984622	0.000827381	0.000663203	0.000516964	0.000429361	0.00037289	0.00032902	0.000303532	0.000272023	0.000249912	0.000230592	0.000211771	0.000193805	0.000182326	0.000171702	0.000161098	0.000152262	0.000142122	0.000135463	0.000127321	0.000120309	0.000111808	0.000105644	0.000100298	9.39664E-05
4361	"Syrian Arab Republic"	760	" 15"	0.004454532	0.004039768	0.00356404	0.003007847	0.002442529	0.002018152	0.001629669	0.00125238	0.000955469	0.00078368	0.000675721	0.000594979	0.000550566	0.000495659	0.000454954	0.000418253	0.000385746	0.000355251	0.000332241	0.000311231	0.000291779	0.000274922	0.000258091	0.000243373	0.000228342	0.000214304	0.000201459	0.000189617	0.000178592	0.000167567
4362	"Syrian Arab Republic"	760	" 20"	0.006037562	0.005527428	0.004930413	0.004197753	0.003439062	0.002858691	0.002327005	0.001811215	0.001395993	0.001153943	0.000998873	0.000882205	0.000815795	0.00073103	0.000670505	0.000615196	0.000566081	0.000519969	0.000486073	0.000455349	0.000425988	0.000400424	0.00037568	0.000353389	0.000331807	0.000311239	0.000292844	0.000274098	0.000257725	0.000242337
4363	"Syrian Arab Republic"	760	" 25"	0.006132	0.005665429	0.005110009	0.004390218	0.003630001	0.003037595	0.002494321	0.001968341	0.001535325	0.00127868	0.001112759	0.000987427	0.000909922	0.00080903	0.000740768	0.000677181	0.000620435	0.0005679	0.000530206	0.000495706	0.000463613	0.000433725	0.000407028	0.000382822	0.000359121	0.000336232	0.000315348	0.000295476	0.000276432	0.000259752
4364	"Syrian Arab Republic"	760	" 30"	0.0064626	0.006026165	0.005499643	0.004769103	0.003983673	0.003356654	0.002780949	0.002226798	0.00175978	0.00147576	0.001293399	0.001151313	0.001057666	0.000938867	0.000856802	0.000781637	0.000715519	0.000653092	0.000609516	0.000567599	0.000530557	0.000495636	0.000464736	0.000436219	0.000407774	0.000381706	0.000357468	0.000335414	0.000314026	0.000293459
4365	"Syrian Arab Republic"	760	" 35"	0.007766084	0.007307999	0.006747834	0.005907797	0.004988561	0.004234035	0.003542647	0.002878672	0.002304082	0.00194784	0.001718592	0.001536832	0.001415978	0.001261692	0.001152165	0.001052391	0.000963716	0.000880565	0.000821679	0.000765678	0.000715218	0.000668037	0.000625517	0.0005866	0.000549932	0.000514083	0.000481271	0.000450461	0.00042251	0.000395397
4366	"Syrian Arab Republic"	760	" 40"	0.009949984	0.009463645	0.008857229	0.007842424	0.006708277	0.005745194	0.004861511	0.004020174	0.003269314	0.002791123	0.002480572	0.002232224	0.002073151	0.001868645	0.001713436	0.001573276	0.001445783	0.001329784	0.001241757	0.001158277	0.001084594	0.001012802	0.000949271	0.000891389	0.000837357	0.00078435	0.000735038	0.000687753	0.000646346	0.000606979
4367	"Syrian Arab Republic"	760	" 45"	0.013056411	0.01257211	0.011956369	0.010734524	0.009325262	0.008077217	0.006931694	0.005858531	0.004860484	0.004199355	0.003768572	0.003413167	0.003200477	0.00292587	0.002700406	0.002496274	0.002309847	0.002137909	0.001999676	0.001871452	0.001754252	0.001642685	0.001540924	0.001450766	0.001365779	0.001281863	0.001204685	0.001129391	0.001063875	0.001001036
4368	"Syrian Arab Republic"	760	" 50"	0.017009817	0.016613169	0.016089483	0.014684544	0.012998643	0.01141733	0.009971191	0.008652933	0.007355864	0.00645143	0.005858116	0.005353194	0.005072127	0.004701264	0.004372104	0.004071365	0.003798259	0.003541094	0.003321741	0.003118909	0.002931068	0.002752753	0.002588062	0.002443611	0.002304994	0.002166965	0.002041198	0.001918213	0.001810601	0.001709306
4369	"Syrian Arab Republic"	760	" 55"	0.021799881	0.021628945	0.021374079	0.019879285	0.01798971	0.01607087	0.014333496	0.012835312	0.011238803	0.010039892	0.009251432	0.008549018	0.008166927	0.007655437	0.00716378	0.006712257	0.006299905	0.00591035	0.005556957	0.005225729	0.004922413	0.00463007	0.004360838	0.004122239	0.003890061	0.003662092	0.003451194	0.003246291	0.003068685	0.002899053
4370	"Syrian Arab Republic"	760	" 60"	0.027514055	0.027747156	0.02800219	0.026588171	0.024655921	0.022464514	0.020525671	0.019046578	0.017256491	0.015757063	0.014773824	0.013836156	0.013289894	0.012555104	0.011799424	0.011106263	0.010471998	0.009872963	0.009300026	0.008762867	0.008269992	0.007798818	0.00735848	0.00696452	0.006581179	0.006206528	0.005857545	0.005520327	0.005225096	0.004941601
4371	"Syrian Arab Republic"	760	" 65"	0.034125131	0.035000732	0.036099013	0.035041121	0.033371413	0.031080388	0.029181789	0.028185622	0.02655723	0.024889257	0.023814056	0.022671116	0.021893425	0.02084156	0.019697291	0.018652709	0.017691213	0.016783061	0.015877659	0.015030571	0.01425024	0.013504197	0.012803431	0.012166697	0.011547178	0.010941634	0.010374575	0.009827181	0.009337035	0.008868234
